# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_missense_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
pssA	FIBDFK_06725	FIBDFK_06725	protein_coding	0	0	0	2	1	0	0	0	0	1
pssA	FIBDFK_18035	FIBDFK_18035	protein_coding	0	0	0	1	0	0	0	0	0	1
pta	FIBDFK_16280	FIBDFK_16280	protein_coding	0	0	1	0	0	0	1	0	0	0
pth	FIBDFK_24370	FIBDFK_24370	protein_coding	0	0	0	2	0	0	0	0	0	2
ptsN	FIBDFK_16350	FIBDFK_16350	protein_coding	0	0	0	1	0	0	0	0	0	1
purA	FIBDFK_12300	FIBDFK_12300	protein_coding	0	0	0	2	1	0	0	0	0	1
purB	FIBDFK_20535	FIBDFK_20535	protein_coding	0	0	0	1	0	0	0	0	0	1
purH	FIBDFK_12975	FIBDFK_12975	protein_coding	0	0	0	1	1	0	0	0	0	0
purL	FIBDFK_20475	FIBDFK_20475	protein_coding	0	6	2	0	0	0	2	0	6	0
purQ	FIBDFK_20500	FIBDFK_20500	protein_coding	0	0	0	8	8	0	0	0	0	0
purR	FIBDFK_05850	FIBDFK_05850	protein_coding	0	0	0	1	1	0	0	0	0	0
purS	FIBDFK_20505	FIBDFK_20505	protein_coding	0	0	0	8	8	0	0	0	0	0
putA	FIBDFK_07925	FIBDFK_07925	protein_coding	0	0	0	1	1	0	0	0	0	0
pyrB	FIBDFK_07060	FIBDFK_07060	protein_coding	0	0	0	1	0	0	0	0	0	1
pyrC	FIBDFK_07065	FIBDFK_07065	protein_coding	0	0	0	1	0	0	0	0	0	1
pyrD	FIBDFK_17255	FIBDFK_17255	protein_coding	0	0	0	1	0	0	0	0	0	1
qdoI	FIBDFK_02405	FIBDFK_02405	protein_coding	0	0	0	1	0	0	0	0	0	1
qor	FIBDFK_06720	FIBDFK_06720	protein_coding	0	0	0	1	1	0	0	0	0	0
qor	FIBDFK_11730	FIBDFK_11730	protein_coding	0	0	0	1	0	0	0	0	0	1
qor	FIBDFK_20550	FIBDFK_20550	protein_coding	0	0	1	0	0	0	1	0	0	0
queA	FIBDFK_21630	FIBDFK_21630	protein_coding	0	0	0	1	1	0	0	0	0	0
queC	FIBDFK_14060	FIBDFK_14060	protein_coding	0	0	0	1	0	0	0	0	0	1
queF	FIBDFK_22460	FIBDFK_22460	protein_coding	0	0	0	1	1	0	0	0	0	0
queG	FIBDFK_11785	FIBDFK_11785	protein_coding	0	0	0	2	2	0	0	0	0	0
racX	FIBDFK_18000	FIBDFK_18000	protein_coding	0	0	0	1	0	0	0	0	0	1
radC	FIBDFK_22970	FIBDFK_22970	protein_coding	0	0	0	2	2	0	0	0	0	0
raiA	FIBDFK_16345	FIBDFK_16345	protein_coding	0	0	0	1	0	0	0	0	0	1
rarD	FIBDFK_19070	FIBDFK_19070	protein_coding	0	0	0	3	2	0	0	0	0	1
rbcL	FIBDFK_00420	FIBDFK_00420	protein_coding	0	0	0	1	0	0	0	0	0	1
rbfA	FIBDFK_15295	FIBDFK_15295	protein_coding	0	0	0	1	1	0	0	0	0	0
rbsB	FIBDFK_00455	FIBDFK_00455	protein_coding	0	0	0	1	0	0	0	0	0	1
rbsB	FIBDFK_01990	FIBDFK_01990	protein_coding	0	0	0	1	0	0	0	0	0	1
rbsB	FIBDFK_02385	FIBDFK_02385	protein_coding	0	0	0	1	1	0	0	0	0	0
rbsB	FIBDFK_15795	FIBDFK_15795	protein_coding	0	0	0	1	1	0	0	0	0	0
rcnA	FIBDFK_10050	FIBDFK_10050	protein_coding	0	0	0	1	0	0	0	0	0	1
rcnB	FIBDFK_19410	FIBDFK_19410	protein_coding	0	0	0	1	0	0	0	0	0	1
recG	FIBDFK_06765	FIBDFK_06765	protein_coding	0	0	0	1	0	0	0	0	0	1
recJ	FIBDFK_22895	FIBDFK_22895	protein_coding	0	0	0	1	0	0	0	0	0	1
recR	FIBDFK_15570	FIBDFK_15570	protein_coding	0	0	0	1	0	0	0	0	0	1
rfaB	FIBDFK_05455	FIBDFK_05455	protein_coding	0	0	0	1	1	0	0	0	0	0
rfaB	FIBDFK_05700	FIBDFK_05700	protein_coding	0	0	0	1	0	0	0	0	0	1
rfaB	FIBDFK_05735	FIBDFK_05735	protein_coding	0	0	0	1	0	0	0	0	0	1
rfaB	FIBDFK_17185	FIBDFK_17185	protein_coding	0	0	0	1	0	0	0	0	0	1
rfaB	FIBDFK_17190	FIBDFK_17190	protein_coding	0	0	0	1	0	0	0	0	0	1
rfaB	FIBDFK_19690	FIBDFK_19690	protein_coding	0	0	0	1	0	0	0	0	0	1
rfaB	FIBDFK_24215	FIBDFK_24215	protein_coding	0	0	0	2	2	0	0	0	0	0
rfaJ	FIBDFK_17315	FIBDFK_17315	protein_coding	0	0	0	2	2	0	0	0	0	0
rfaL	FIBDFK_09985	FIBDFK_09985	protein_coding	0	0	0	2	0	0	0	0	0	2
rfbC	FIBDFK_05480	FIBDFK_05480	protein_coding	0	0	0	1	1	0	0	0	0	0
rfbC	FIBDFK_21430	FIBDFK_21430	protein_coding	0	0	0	1	0	0	0	0	0	1
rfbX	FIBDFK_10010	FIBDFK_10010	protein_coding	0	1	0	1	1	0	0	0	1	0
rfbX	FIBDFK_17165	FIBDFK_17165	protein_coding	0	0	0	1	0	0	0	0	0	1
rgpF	FIBDFK_20135	FIBDFK_20135	protein_coding	0	0	0	2	1	0	0	0	0	1
rhaD	FIBDFK_06405	FIBDFK_06405	protein_coding	0	0	1	2	0	0	1	0	0	2
rhaI	FIBDFK_06410	FIBDFK_06410	protein_coding	0	0	0	1	0	0	0	0	0	1
rhaM	FIBDFK_06375	FIBDFK_06375	protein_coding	0	0	0	2	0	0	0	0	0	2
rhaS	FIBDFK_06395	FIBDFK_06395	protein_coding	0	0	0	3	2	0	0	0	0	1
rhaT	FIBDFK_02760	FIBDFK_02760	protein_coding	0	0	0	1	0	0	0	0	0	1
rhaT	FIBDFK_05330	FIBDFK_05330	protein_coding	0	0	0	2	2	0	0	0	0	0
rhaT	FIBDFK_18785	FIBDFK_18785	protein_coding	0	0	0	2	1	0	0	0	0	1
rhaT	FIBDFK_19390	FIBDFK_19390	protein_coding	0	0	0	1	1	0	0	0	0	0
rhaT	FIBDFK_21325	FIBDFK_21325	protein_coding	0	0	0	1	1	0	0	0	0	0
rhaT	FIBDFK_24230	FIBDFK_24230	protein_coding	0	0	0	1	1	0	0	0	0	0
rhtB	FIBDFK_14105	FIBDFK_14105	protein_coding	0	0	0	1	0	0	0	0	0	1
rhtB	FIBDFK_15890	FIBDFK_15890	protein_coding	0	0	0	1	0	0	0	0	0	1
ribD	FIBDFK_19580	FIBDFK_19580	protein_coding	0	1	0	0	0	0	0	0	1	0
ribE	FIBDFK_19585	FIBDFK_19585	protein_coding	0	0	0	1	0	0	0	0	0	1
ribH1	FIBDFK_19590	FIBDFK_19590	protein_coding	0	0	0	1	0	0	0	0	0	1
ricA	FIBDFK_22840	FIBDFK_22840	protein_coding	0	0	0	1	1	0	0	0	0	0
ridA	FIBDFK_02785	FIBDFK_02785	protein_coding	0	0	0	1	0	0	0	0	0	1
ridA	FIBDFK_04250	FIBDFK_04250	protein_coding	0	0	0	1	0	0	0	0	0	1
ridA	FIBDFK_08815	FIBDFK_08815	protein_coding	0	0	0	2	1	0	0	0	0	1
rimI	FIBDFK_02065	FIBDFK_02065	protein_coding	0	0	0	2	0	0	0	0	0	2
rimI	FIBDFK_06695	FIBDFK_06695	protein_coding	0	0	0	2	1	0	0	0	0	1
rimI	FIBDFK_07025	FIBDFK_07025	protein_coding	0	0	0	1	0	0	0	0	0	1
rimI	FIBDFK_12305	FIBDFK_12305	protein_coding	0	0	0	2	1	0	0	0	0	1
rimI	FIBDFK_15345	FIBDFK_15345	protein_coding	0	0	0	1	1	0	0	0	0	0
rimL	FIBDFK_10060	FIBDFK_10060	protein_coding	0	0	0	1	1	0	0	0	0	0
rimL	FIBDFK_13150	FIBDFK_13150	protein_coding	0	0	0	2	0	0	0	0	0	2
rimL	FIBDFK_13155	FIBDFK_13155	protein_coding	0	0	0	2	0	0	0	0	0	2
rimL	FIBDFK_18230	FIBDFK_18230	protein_coding	0	0	0	1	1	0	0	0	0	0
rimL	FIBDFK_21445	FIBDFK_21445	protein_coding	0	0	0	2	2	0	0	0	0	0
rimL	FIBDFK_23500	FIBDFK_23500	protein_coding	0	0	0	1	0	0	0	0	0	1
rimM	FIBDFK_14400	FIBDFK_14400	protein_coding	0	0	0	1	1	0	0	0	0	0
rimO	FIBDFK_06690	FIBDFK_06690	protein_coding	0	0	0	2	1	0	0	0	0	1
rlmK	FIBDFK_16305	FIBDFK_16305	protein_coding	0	0	0	1	0	0	0	0	0	1
rluA	FIBDFK_12270	FIBDFK_12270	protein_coding	0	0	0	1	1	0	0	0	0	0
rluA	FIBDFK_13185	FIBDFK_13185	protein_coding	0	0	0	3	1	0	0	0	0	2
rmuC	FIBDFK_11750	FIBDFK_11750	protein_coding	0	0	0	1	0	0	0	0	0	1
rnaY	FIBDFK_08520	FIBDFK_08520	protein_coding	0	0	0	1	1	0	0	0	0	0
rnhA	FIBDFK_18205	FIBDFK_18205	protein_coding	0	0	0	1	1	0	0	0	0	0
rnjA	FIBDFK_20375	FIBDFK_20375	protein_coding	0	0	0	1	1	0	0	0	0	0
rpe	FIBDFK_20540	FIBDFK_20540	protein_coding	0	0	0	1	0	0	0	0	0	1
rpiR	FIBDFK_02750	FIBDFK_02750	protein_coding	0	0	0	1	1	0	0	0	0	0
rplB	FIBDFK_22700	FIBDFK_22700	protein_coding	0	0	0	1	0	0	0	0	0	1
rplC	FIBDFK_22715	FIBDFK_22715	protein_coding	0	0	1	1	0	0	1	0	0	1
rplD	FIBDFK_22710	FIBDFK_22710	protein_coding	0	0	0	2	0	0	0	0	0	2
rplL	FIBDFK_22760	FIBDFK_22760	protein_coding	0	0	0	1	1	0	0	0	0	0
rplN	FIBDFK_22665	FIBDFK_22665	protein_coding	0	0	0	1	0	0	0	0	0	1
rplP	FIBDFK_22680	FIBDFK_22680	protein_coding	0	0	0	1	0	0	0	0	0	1
rplS	FIBDFK_14385	FIBDFK_14385	protein_coding	0	0	0	1	0	0	0	0	0	1
rplU	FIBDFK_13165	FIBDFK_13165	protein_coding	0	0	0	2	0	0	0	0	0	2
rplV	FIBDFK_22690	FIBDFK_22690	protein_coding	0	0	0	1	0	0	0	0	0	1
rplW	FIBDFK_22705	FIBDFK_22705	protein_coding	0	0	0	2	0	0	0	0	0	2
rplX	FIBDFK_22660	FIBDFK_22660	protein_coding	0	0	0	1	0	0	0	0	0	1
rplY	FIBDFK_24365	FIBDFK_24365	protein_coding	0	0	0	3	0	0	0	0	0	3
rpmA	FIBDFK_13160	FIBDFK_13160	protein_coding	0	0	0	2	0	0	0	0	0	2
rpmC	FIBDFK_22675	FIBDFK_22675	protein_coding	0	0	0	1	0	0	0	0	0	1
rpmF	FIBDFK_12760	FIBDFK_12760	protein_coding	0	0	0	2	2	0	0	0	0	0
rpoB	FIBDFK_22755	FIBDFK_22755	protein_coding	0	0	0	1	1	0	0	0	0	0
rpoC	FIBDFK_22750	FIBDFK_22750	protein_coding	0	1	0	1	1	0	0	0	1	0
rpoE	FIBDFK_12215	FIBDFK_12215	protein_coding	0	0	0	1	1	0	0	0	0	0
rpoE	FIBDFK_12225	FIBDFK_12225	protein_coding	0	0	0	1	0	0	0	0	0	1
rpoH	FIBDFK_12275	FIBDFK_12275	protein_coding	0	0	0	1	1	0	0	0	0	0
rpoN	FIBDFK_16340	FIBDFK_16340	protein_coding	0	0	0	1	0	0	0	0	0	1
rpsA	FIBDFK_15595	FIBDFK_15595	protein_coding	0	1	0	0	0	0	0	0	1	0
rpsC	FIBDFK_22685	FIBDFK_22685	protein_coding	0	0	0	1	0	0	0	0	0	1
rpsG	FIBDFK_22735	FIBDFK_22735	protein_coding	0	0	0	2	2	0	0	0	0	0
rpsJ	FIBDFK_22720	FIBDFK_22720	protein_coding	0	0	0	2	1	0	0	0	0	1
rpsL	FIBDFK_22740	FIBDFK_22740	protein_coding	0	0	0	3	2	0	0	0	0	1
rpsO	FIBDFK_15305	FIBDFK_15305	protein_coding	0	0	0	1	1	0	0	0	0	0
rpsQ	FIBDFK_22670	FIBDFK_22670	protein_coding	0	0	0	1	0	0	0	0	0	1
rpsS	FIBDFK_22695	FIBDFK_22695	protein_coding	0	0	0	1	0	0	0	0	0	1
rraA	FIBDFK_09520	FIBDFK_09520	protein_coding	0	0	0	1	1	0	0	0	0	0
rskA	FIBDFK_23960	FIBDFK_23960	protein_coding	0	0	0	1	0	0	0	0	0	1
rsmA	FIBDFK_19080	FIBDFK_19080	protein_coding	0	0	0	3	3	0	0	0	0	0
rsmB	FIBDFK_12965	FIBDFK_12965	protein_coding	0	0	0	1	1	0	0	0	0	0
rsmC	FIBDFK_15315	FIBDFK_15315	protein_coding	0	1	0	0	0	0	0	0	1	0
rsmE	FIBDFK_02850	FIBDFK_02850	protein_coding	0	0	0	1	0	0	0	0	0	1
rsmH	FIBDFK_23740	FIBDFK_23740	protein_coding	0	0	0	2	1	0	0	0	0	1
rsmJ	FIBDFK_13190	FIBDFK_13190	protein_coding	0	0	0	3	1	0	0	0	0	2
rssA	FIBDFK_21680	FIBDFK_21680	protein_coding	0	0	0	2	0	0	0	0	0	2
rutF	FIBDFK_10320	FIBDFK_10320	protein_coding	0	0	0	1	1	0	0	0	0	0
rutF	FIBDFK_21725	FIBDFK_21725	protein_coding	0	0	0	2	0	0	0	0	0	2
rutG	FIBDFK_02085	FIBDFK_02085	protein_coding	0	0	0	1	1	0	0	0	0	0
sRAP	FIBDFK_19045	FIBDFK_19045	protein_coding	0	0	0	1	1	0	0	0	0	0
sbm	FIBDFK_22490	FIBDFK_22490	protein_coding	0	0	1	2	0	0	1	0	0	2
sbmA	FIBDFK_17675	FIBDFK_17675	protein_coding	0	0	0	1	0	0	0	0	0	1
sbp	FIBDFK_16085	FIBDFK_16085	protein_coding	0	0	0	1	1	0	0	0	0	0
sco1	FIBDFK_03925	FIBDFK_03925	protein_coding	0	0	0	1	1	0	0	0	0	0
scpA	FIBDFK_20970	FIBDFK_20970	protein_coding	0	1	0	1	1	0	0	0	1	0
scpB	FIBDFK_20975	FIBDFK_20975	protein_coding	0	0	0	2	1	0	0	0	0	1
sdaA	FIBDFK_22415	FIBDFK_22415	protein_coding	0	0	0	1	1	0	0	0	0	0
sdhE	FIBDFK_06760	FIBDFK_06760	protein_coding	0	0	0	1	1	0	0	0	0	0
selA	FIBDFK_02795	FIBDFK_02795	protein_coding	0	0	0	1	0	0	0	0	0	1
serA	FIBDFK_00415	FIBDFK_00415	protein_coding	0	0	0	1	1	0	0	0	0	0
serA	FIBDFK_12310	FIBDFK_12310	protein_coding	0	0	0	2	1	0	0	0	0	1
serB	FIBDFK_23495	FIBDFK_23495	protein_coding	0	0	1	0	0	0	1	0	0	0
serC	FIBDFK_12315	FIBDFK_12315	protein_coding	0	0	0	2	1	0	0	0	0	1
serS	FIBDFK_11085	FIBDFK_11085	protein_coding	0	0	0	1	1	0	0	0	0	0
serS	FIBDFK_20995	FIBDFK_20995	protein_coding	0	0	1	1	0	0	1	0	0	1
sodA	FIBDFK_18580	FIBDFK_18580	protein_coding	0	0	0	1	1	0	0	0	0	0
soxR	FIBDFK_04555	FIBDFK_04555	protein_coding	0	0	0	2	0	0	0	0	0	2
soxR	FIBDFK_19635	FIBDFK_19635	protein_coding	0	0	0	1	0	0	0	0	0	1
soxR	FIBDFK_22435	FIBDFK_22435	protein_coding	0	0	0	2	1	0	0	0	0	1
speB	FIBDFK_19730	FIBDFK_19730	protein_coding	0	0	0	1	1	0	0	0	0	0
speD	FIBDFK_10025	FIBDFK_10025	protein_coding	0	0	0	2	1	0	0	0	0	1
spoU	FIBDFK_22810	FIBDFK_22810	protein_coding	0	0	0	1	1	0	0	0	0	0
spoU	FIBDFK_24625	FIBDFK_24625	protein_coding	0	0	0	2	0	0	0	0	0	2
spoVV	FIBDFK_11305	FIBDFK_11305	protein_coding	0	1	0	0	0	0	0	0	1	0
sppA	FIBDFK_16320	FIBDFK_16320	protein_coding	0	0	0	1	0	0	0	0	0	1
srmB	FIBDFK_21240	FIBDFK_21240	protein_coding	0	0	0	2	1	0	0	0	0	1
ssb	FIBDFK_13710	FIBDFK_13710	protein_coding	0	0	0	1	0	0	0	0	0	1
ssnA	FIBDFK_05090	FIBDFK_05090	protein_coding	0	0	0	1	1	0	0	0	0	0
sspB2	FIBDFK_23560	FIBDFK_23560	protein_coding	0	0	0	1	0	0	0	0	0	1
ssuD	FIBDFK_10305	FIBDFK_10305	protein_coding	0	0	0	1	1	0	0	0	0	0
ssuD	FIBDFK_10325	FIBDFK_10325	protein_coding	0	0	0	2	1	0	0	0	0	1
ssuD	FIBDFK_10335	FIBDFK_10335	protein_coding	0	0	0	1	1	0	0	0	0	0
ssuD	FIBDFK_21655	FIBDFK_21655	protein_coding	0	0	0	1	0	0	0	0	0	1
sufA	FIBDFK_21250	FIBDFK_21250	protein_coding	0	0	0	2	1	0	0	0	0	1
sufC	FIBDFK_21200	FIBDFK_21200	protein_coding	0	0	0	1	1	0	0	0	0	0
sufD	FIBDFK_21205	FIBDFK_21205	protein_coding	0	0	0	1	1	0	0	0	0	0
sufI	FIBDFK_04080	FIBDFK_04080	protein_coding	0	0	0	1	0	0	0	0	0	1
sufS	FIBDFK_21210	FIBDFK_21210	protein_coding	0	0	0	1	1	0	0	0	0	0
suhB	FIBDFK_07905	FIBDFK_07905	protein_coding	0	0	0	1	0	0	0	0	0	1
suhB	FIBDFK_20455	FIBDFK_20455	protein_coding	0	0	0	8	8	0	0	0	0	0
surA	FIBDFK_04515	FIBDFK_04515	protein_coding	0	0	0	3	1	0	0	0	0	2
surE	FIBDFK_21000	FIBDFK_21000	protein_coding	0	0	0	2	0	0	0	0	0	2
tPR1	FIBDFK_17685	FIBDFK_17685	protein_coding	0	0	0	1	0	0	0	0	0	1
tadB	FIBDFK_15395	FIBDFK_15395	protein_coding	0	0	0	2	1	0	0	0	0	1
tadC	FIBDFK_15390	FIBDFK_15390	protein_coding	0	0	0	2	1	0	0	0	0	1
tadD	FIBDFK_15385	FIBDFK_15385	protein_coding	0	0	1	0	0	0	1	0	0	0
tadG	FIBDFK_12145	FIBDFK_12145	protein_coding	0	0	0	1	1	0	0	0	0	0
tadG	FIBDFK_15440	FIBDFK_15440	protein_coding	0	0	0	1	0	0	0	0	0	1
tadG	FIBDFK_15445	FIBDFK_15445	protein_coding	0	0	0	1	0	0	0	0	0	1
tadX	FIBDFK_12140	FIBDFK_12140	protein_coding	0	0	1	0	0	0	1	0	0	0
tam	FIBDFK_23840	FIBDFK_23840	protein_coding	0	0	0	2	1	0	0	0	0	1
tatA	FIBDFK_20980	FIBDFK_20980	protein_coding	0	0	0	2	1	0	0	0	0	1
tatC	FIBDFK_20990	FIBDFK_20990	protein_coding	0	0	0	2	1	0	0	0	0	1
tauA	FIBDFK_11315	FIBDFK_11315	protein_coding	0	0	0	1	0	0	0	0	0	1
tauB	FIBDFK_11325	FIBDFK_11325	protein_coding	0	0	0	1	0	0	0	0	0	1
tauC	FIBDFK_11320	FIBDFK_11320	protein_coding	0	0	0	1	0	0	0	0	0	1
tauE	FIBDFK_09480	FIBDFK_09480	protein_coding	0	0	0	1	0	0	0	0	0	1
tctC	FIBDFK_05655	FIBDFK_05655	protein_coding	0	0	1	0	0	0	1	0	0	0
terB2	FIBDFK_23110	FIBDFK_23110	protein_coding	0	0	0	1	1	0	0	0	0	0
terC	FIBDFK_12480	FIBDFK_12480	protein_coding	0	0	0	1	0	0	0	0	0	1
tesA	FIBDFK_15935	FIBDFK_15935	protein_coding	0	0	0	1	0	0	0	0	0	1
tex	FIBDFK_11130	FIBDFK_11130	protein_coding	0	0	0	1	0	0	0	0	0	1
tfoX	FIBDFK_21245	FIBDFK_21245	protein_coding	0	0	0	2	1	0	0	0	0	1
tgt	FIBDFK_21635	FIBDFK_21635	protein_coding	0	0	0	1	1	0	0	0	0	0
thiB,tbpA	FIBDFK_12685	FIBDFK_12685	protein_coding	0	0	1	0	0	0	1	0	0	0
thiN	FIBDFK_12680	FIBDFK_12680	protein_coding	0	0	0	1	0	0	0	0	0	1
thiP	FIBDFK_12690	FIBDFK_12690	protein_coding	0	0	0	1	0	0	0	0	0	1
thiQ	FIBDFK_12695	FIBDFK_12695	protein_coding	0	0	0	1	0	0	0	0	0	1
thpR	FIBDFK_15930	FIBDFK_15930	protein_coding	0	0	0	1	0	0	0	0	0	1
thrA	FIBDFK_22920	FIBDFK_22920	protein_coding	0	0	0	1	1	0	0	0	0	0
thrC	FIBDFK_18240	FIBDFK_18240	protein_coding	0	0	0	1	1	0	0	0	0	0
thrS	FIBDFK_21710	FIBDFK_21710	protein_coding	0	0	0	2	0	0	0	0	0	2
thyA	FIBDFK_23535	FIBDFK_23535	protein_coding	0	0	0	1	0	0	0	0	0	1
tim44	FIBDFK_22890	FIBDFK_22890	protein_coding	0	0	0	1	0	0	0	0	0	1
tkt	FIBDFK_12515	FIBDFK_12515	protein_coding	0	0	0	1	0	0	0	0	0	1
tktA1	FIBDFK_00430	FIBDFK_00430	protein_coding	0	0	0	1	0	0	0	0	0	1
tktA2	FIBDFK_00425	FIBDFK_00425	protein_coding	0	0	0	1	0	0	0	0	0	1
tolC	FIBDFK_21270	FIBDFK_21270	protein_coding	0	0	1	0	0	0	1	0	0	0
tpiA	FIBDFK_02340	FIBDFK_02340	protein_coding	0	0	0	1	0	0	0	0	0	1
traB	FIBDFK_14410	FIBDFK_14410	protein_coding	0	0	0	1	0	0	0	0	0	1
trbF	FIBDFK_04625	FIBDFK_04625	protein_coding	0	0	0	1	1	0	0	0	0	0
trbL	FIBDFK_04630	FIBDFK_04630	protein_coding	0	0	0	1	1	0	0	0	0	0
trkA	FIBDFK_21460	FIBDFK_21460	protein_coding	0	0	1	2	1	0	1	0	0	1
trkG	FIBDFK_24205	FIBDFK_24205	protein_coding	0	0	0	2	0	0	0	0	0	2
trmA	FIBDFK_17995	FIBDFK_17995	protein_coding	0	0	0	1	1	0	0	0	0	0
trmD	FIBDFK_14395	FIBDFK_14395	protein_coding	1	0	0	0	0	0	0	1	0	0
trmJ	FIBDFK_22520	FIBDFK_22520	protein_coding	0	0	0	1	1	0	0	0	0	0
trmN6	FIBDFK_17835	FIBDFK_17835	protein_coding	0	0	0	1	0	0	0	0	0	1
truA	FIBDFK_11735	FIBDFK_11735	protein_coding	0	0	0	1	1	0	0	0	0	0
truB	FIBDFK_15300	FIBDFK_15300	protein_coding	0	0	0	1	1	0	0	0	0	0
trxA	FIBDFK_04150	FIBDFK_04150	protein_coding	0	0	0	1	1	0	0	0	0	0
trxA	FIBDFK_14110	FIBDFK_14110	protein_coding	0	0	0	1	0	0	0	0	0	1
trxA	FIBDFK_14945	FIBDFK_14945	protein_coding	0	0	0	1	0	0	0	0	0	1
trxB	FIBDFK_24200	FIBDFK_24200	protein_coding	0	0	0	2	2	0	0	0	0	0
tsaC	FIBDFK_17870	FIBDFK_17870	protein_coding	0	0	0	1	0	0	0	0	0	1
tufA	FIBDFK_22725	FIBDFK_22725	protein_coding	0	0	0	2	1	0	0	0	0	1
tufA	FIBDFK_22795	FIBDFK_22795	protein_coding	0	0	0	1	0	0	0	0	0	1
typA	FIBDFK_05055	FIBDFK_05055	protein_coding	0	0	0	1	1	0	0	0	0	0
tyrA	FIBDFK_14150	FIBDFK_14150	protein_coding	0	0	0	2	1	0	0	0	0	1
tyrS	FIBDFK_21170	FIBDFK_21170	protein_coding	0	0	0	1	1	0	0	0	0	0
ubiA	FIBDFK_02650	FIBDFK_02650	protein_coding	0	0	0	1	1	0	0	0	0	0
ubiE	FIBDFK_05705	FIBDFK_05705	protein_coding	0	0	0	1	0	0	0	0	0	1
ubiE	FIBDFK_14140	FIBDFK_14140	protein_coding	0	0	0	1	0	0	0	0	0	1
ubiE	FIBDFK_23825	FIBDFK_23825	protein_coding	0	0	1	0	0	0	1	0	0	0
ubiH	FIBDFK_02755	FIBDFK_02755	protein_coding	0	0	0	1	0	0	0	0	0	1
ubiH	FIBDFK_06730	FIBDFK_06730	protein_coding	0	0	0	2	1	0	0	0	0	1
ubiH	FIBDFK_19490	FIBDFK_19490	protein_coding	0	0	0	2	2	0	0	0	0	0
ubiK	FIBDFK_24320	FIBDFK_24320	protein_coding	0	0	0	1	0	0	0	0	0	1
udg4	FIBDFK_18795	FIBDFK_18795	protein_coding	0	0	0	3	1	0	0	0	0	2
ugd	FIBDFK_23870	FIBDFK_23870	protein_coding	0	0	0	1	1	0	0	0	0	0
ugpA	FIBDFK_05825	FIBDFK_05825	protein_coding	0	0	0	1	1	0	0	0	0	0
ugpA	FIBDFK_24180	FIBDFK_24180	protein_coding	0	0	0	2	2	0	0	0	0	0
ugpB	FIBDFK_05820	FIBDFK_05820	protein_coding	0	0	0	1	1	0	0	0	0	0
ugpB	FIBDFK_24190	FIBDFK_24190	protein_coding	0	0	0	2	2	0	0	0	0	0
ugpE	FIBDFK_05830	FIBDFK_05830	protein_coding	0	0	0	1	1	0	0	0	0	0
ugpE	FIBDFK_24185	FIBDFK_24185	protein_coding	0	0	0	2	2	0	0	0	0	0
uhpC	FIBDFK_02490	FIBDFK_02490	protein_coding	0	0	0	1	0	0	0	0	0	1
uhpC	FIBDFK_17670	FIBDFK_17670	protein_coding	0	0	0	1	0	0	0	0	0	1
ulaG	FIBDFK_07045	FIBDFK_07045	protein_coding	0	0	0	1	1	0	0	0	0	0
uppP	FIBDFK_11775	FIBDFK_11775	protein_coding	0	0	0	2	0	0	0	0	0	2
uraD	FIBDFK_17490	FIBDFK_17490	protein_coding	0	0	0	2	2	0	0	0	0	0
uraH	FIBDFK_17495	FIBDFK_17495	protein_coding	0	0	0	2	0	0	0	0	0	2
ureD2	FIBDFK_20175	FIBDFK_20175	protein_coding	0	0	0	1	0	0	0	0	0	1
uspA	FIBDFK_14030	FIBDFK_14030	protein_coding	0	0	0	1	0	0	0	0	0	1
uspA	FIBDFK_23390	FIBDFK_23390	protein_coding	0	0	0	1	1	0	0	0	0	0
uup	FIBDFK_12670	FIBDFK_12670	protein_coding	0	0	0	1	0	0	0	0	0	1
uup	FIBDFK_19130	FIBDFK_19130	protein_coding	0	0	0	1	1	0	0	0	0	0
uup	FIBDFK_22915	FIBDFK_22915	protein_coding	0	0	0	1	1	0	0	0	0	0
uup	FIBDFK_23845	FIBDFK_23845	protein_coding	0	0	0	2	1	0	0	0	0	1
uvrB	FIBDFK_24255	FIBDFK_24255	protein_coding	0	0	1	0	0	0	1	0	0	0
vOC	FIBDFK_05980	FIBDFK_05980	protein_coding	0	0	0	1	0	0	0	0	0	1
vOC	FIBDFK_19455	FIBDFK_19455	protein_coding	0	0	0	2	0	0	0	0	0	2
valS	FIBDFK_21280	FIBDFK_21280	protein_coding	0	0	0	2	1	0	0	0	0	1
ves	FIBDFK_11310	FIBDFK_11310	protein_coding	0	0	0	1	0	0	0	0	0	1
virB10	FIBDFK_04615	FIBDFK_04615	protein_coding	0	0	0	1	0	0	0	0	0	1
virB11	FIBDFK_01745	FIBDFK_01745	protein_coding	0	0	0	1	0	0	0	0	0	1
virB4	FIBDFK_04645	FIBDFK_04645	protein_coding	0	0	0	1	1	0	0	0	0	0
virB5	FIBDFK_01710	FIBDFK_01710	protein_coding	0	0	0	2	1	0	0	0	0	1
